Ticker With Exchange,Ticker Without Exchange,CQ Start Date,CQ,Filing Date,Total COGS (GAAP Costs),S&M (GAAP Costs),R&D (GAAP Costs),G&A (GAAP Costs),Total COGS (SBC),S&M (SBC),R&D (SBC),G&A (SBC),Capitalized Software Development,# Customers,Implied ARR (Annualized Revenue Run-Rate),S&M (Non-GAAP P&L Output),% YoY Professional Services Revenue Growth,% YoY Other Revenue Growth,% YoY Total Revenue Growth,% YoY Implied ARR Growth,% YoY Reported ARR Growth,% Professional Services Gross Margin,% Other Gross Margin,% Total Gross Margin,S&M % of Revenue,R&D % of Revenue,G&A % of Revenue,OpEx % of Revenue,% Operating Income Margin,% FCF Margin,Magic Number,Payback Period,% Professional Services Revenue,% Other Revenue,% of Revenue from North America / US,% Revenue from Rest of World,Annualized OpEx / FTE ($000s),LTM Professional Services Revenue,LTM Other Revenue,LTM Total Revenue,LTM Subscription Gross Profit,LTM Professional Services Gross Profit,LTM Total Gross Profit,LTM S&M,LTM R&D,LTM G&A,LTM OpEx,LTM Operating Income,LTM FCF,LTM % YoY Professional Services Revenue Growth,LTM % YoY Other Revenue Growth,LTM % Professional Services Gross Margin,LTM S&M % of Revenue,LTM R&D % of Revenue,LTM G&A % of Revenue,LTM OpEx % of Revenue,LTM % Operating Income Margin,LTM % FCF Margin,LTM Magic Number,LTM CAC Ratio,LTM Payback Period,LTM % Professional Services Revenue,LTM % Revenue from Rest of World,Total SBC % of Revenue,Row Number,Item #,Line Item,Value,Original String,Total Gross Profit,Cash Flow from Operations,FCF,Cash Balance,Implied Avg. ACVs,Basic Shares Outstanding,% YoY BSO Dilution,% YoY BSO Growth,LTM % YoY Total Revenue Growth,Rule of 40,Net New Implied ARR,Net New Implied ARR (1),ARR / FTE ($000s),Net Dollar Retention,LTM % YoY Total Revenue Growth (1),LTM % Total Gross Margin,LTM GAAP Total COGS,LTM GAAP Total Gross Profit,LTM GAAP S&M,LTM GAAP R&D,LTM GAAP G&A,LTM COGS SBC,LTM S&M SBC,LTM R&D SBC,LTM G&A SBC,% QoQ Implied ARR Growth,Total COGS (Non-GAAP P&L Output),Total OpEx (Non-GAAP P&L Output),GAAP Total COGS (Selected GAAP Metrics),GAAP Total OpEx(Selected GAAP Metrics),LTM GAAP Total COGS (1),LTM GAAP Total OpEx,LTM GAAP Total OpEx (1),LTM Net New Implied ARR,S&M (Non-GAAP P&L Output) (1),R&D (Non-GAAP P&L Output),G&A (Non-GAAP P&L Output),% Subscription Gross Margin,LTM % Subscription Gross Margin,LTM % Professional Services Gross Margin (1),LTM % Subscription Revenue,LTM % Professional Services Revenue (1),Total Revenue,Subscription Gross Profit (Non-GAAP P&L Output),Subscription Revenue,Operating Income,Reported ARR,LTM Total SBC % of Revenue,LTM Total SBC % of Revenue (1),Net New Implied ARR % YoY Growth,% Subscription Revenue
NASDAQ:MKTO,MKTO,2013-01-01 00:00:00,2013Q1,,8438.0,12318.0,4996.0,3427.0,156.0,230.0,210.0,405.0,,,78944.0,12045.0,0.832773109243697,,0.616247645565474,0.616247645565474,NOT IN CURRENT,-0.157725813846859,,0.583248885285772,0.610306039724362,0.242501013376571,0.151854479124443,1.00466153222537,-0.421412646939603,-0.394304823672477,1.26766125493638,16.2302089842638,0.110508715038508,,0.860964734495339,0.139035265504662,212.632707774799,6648.0,,65938.0,40695.0,-2376.0,38319.0,41120.0,19082.0,11148.0,71350.0,-33031.0,-29796.0,0.999398496240602,,-0.357400722021661,0.62361612423792,0.289393066213716,0.169067912281234,1.08207710273287,-0.500940277230125,-0.451879037884073,0.820431748800698,0.476783102039703,25.1686772217039,0.100821984288271,0.134383815099032,0.0507194973652209,1,4.0,NOT INPUTTED,17555.0,NOT INPUTTED,11511.0,-4905.0,-7782.0,36176.0,,,,,0.712497402867235,0.221942821892997,11556.0,11556.0,211.646112600536,,0.712497402867235,0.581136825502745,28156.0,37782.0,42275.0,19960.0,12560.0,480.0,990.0,674.0,1316.0,0.171484537306345,8225.0,19828.0,8438.0,20741.0,28156.0,74795.0,74795.0,30100.0,12045.0,4786.0,2997.0,0.675306180575335,0.686372069488953,-0.357400722021661,0.899178015711729,0.100821984288271,19736.0,11855.0,17555.0,-8317.0,,0.0524735357457005,0.0524735357457005,0.399031476997579,0.889491284961492
NASDAQ:MKTO,MKTO,2013-04-01 00:00:00,2013Q2,2013-07-31 00:00:00,9442.0,15488.0,5985.0,3876.0,268.0,863.0,937.0,548.0,-221.0,2592.0,90016.0,14582.0,0.692059393156875,,0.615738081562321,0.615738081562321,NOT IN CURRENT,-0.132010682945441,,0.594872022751511,0.647973693565588,0.22431567721294,0.146773906861003,1.01906327763953,-0.42419125488802,-0.149884464984003,0.919219593192196,21.9451437012268,0.116468183434056,,0.856869889797369,0.143130110202631,220.509615384615,7720.0,,74514.0,45618.0,-2230.0,43388.0,46167.0,19021.0,11688.0,76876.0,-33488.0,-25376.0,0.798695246971109,,-0.288860103626943,0.619574844995571,0.255267466516359,0.156856429664224,1.03169874117615,-0.449418901146093,-0.340553453042381,0.834241245136187,0.485761858764378,24.7034627842625,0.103604691735781,0.139128217516171,0.116246000710985,1,1.0,NOT INPUTTED,41485.0,NOT INPUTTED,13387.0,-166.0,-3373.0,121882.0,34.7283950617284,,,,0.655903464521434,0.465853616578318,11072.0,11072.0,216.384615384615,,0.655903464521434,0.582279840030062,31890.0,42624.0,47975.0,20606.0,13416.0,650.0,1636.0,1441.0,1628.0,0.140251317389542,9117.0,22933.0,9442.0,25349.0,31890.0,81997.0,81997.0,34304.0,14582.0,5048.0,3303.0,0.690690539656993,0.682965535826571,-0.288860103626943,0.896395308264219,0.103604691735781,22504.0,13733.0,19883.0,-9546.0,,0.0718656896690555,0.0718656896690555,0.61211415259173,0.883531816565944
NASDAQ:MKTO,MKTO,2013-07-01 00:00:00,2013Q3,2013-10-25 00:00:00,9813.0,15244.0,5938.0,4356.0,338.0,553.0,458.0,674.0,-124.0,,102028.0,14648.0,1.20322817314747,,0.653399883321449,0.653399883321449,NOT IN CURRENT,-0.122211122211122,,0.630768024463873,0.574273728780335,0.214842984278825,0.143372407574391,0.932489120633552,-0.301721096169679,-0.189987062375034,0.823755314771636,23.0947543351049,0.117732387187831,,0.852628690163485,0.147371309836515,207.276688453159,9360.0,,84594.0,52337.0,-1828.0,50509.0,50391.0,20022.0,12618.0,83031.0,-32522.0,-21124.0,0.888238854145653,,-0.195299145299145,0.595680544719484,0.236683452727144,0.14915951485921,0.981523512305837,-0.384448069603045,-0.249710381350923,0.873351094937943,0.52145649164504,23.0124664133408,0.110646145116675,0.143367141877675,0.0793115615321284,1,1.0,NOT INPUTTED,41571.0,NOT INPUTTED,16089.0,-2351.0,-4846.0,140920.0,,,,,0.635867883663366,0.463412820946415,12012.0,12012.0,222.283224400871,,0.635867883663366,0.597075442702792,35139.0,49455.0,52375.0,21883.0,14686.0,883.0,1812.0,1789.0,1968.0,0.133442943476715,9418.0,23785.0,9813.0,25538.0,35139.0,88944.0,88944.0,40320.0,14648.0,5480.0,3657.0,0.731247778172769,0.695656219262567,-0.195299145299145,0.889353854883325,0.110646145116675,25507.0,16456.0,22504.0,-7696.0,,0.0762701846466653,0.0762701846466653,1.00333555703803,0.882267612812169
NASDAQ:MKTO,MKTO,2013-10-01 00:00:00,2013Q4,2014-02-12 00:00:00,10286.0,19719.0,6402.0,6996.0,424.0,647.0,479.0,885.0,-114.0,3001.0,112684.0,19020.0,0.940836012861736,,0.672167151421618,0.672167151421618,NOT IN CURRENT,-0.241219350563287,,0.653295942636044,0.675162401050726,0.210251677256753,0.156117993681445,1.04153207198892,-0.388236129352881,-0.292073408824678,0.727471327143637,25.2496524453164,0.10713144723297,,0.851797948244649,0.148202051755351,226.134874759152,10823.0,,95918.0,61176.0,-1785.0,59391.0,60295.0,21237.0,14355.0,95887.0,-36496.0,-24229.0,0.913204878911084,,-0.164926545320152,0.628609854250506,0.221407869221627,0.149659083800746,0.999676807272879,-0.380491669968098,-0.252601180174733,0.898890674922109,0.556579745973634,21.5602527522956,0.112835964052628,0.144905023040514,0.0864364062333605,1,1.0,NOT INPUTTED,41681.0,NOT INPUTTED,18404.0,-4947.0,-8228.0,128299.0,37.5488170609797,,,,0.642065978463698,0.38009374259694,10656.0,10656.0,217.11753371869,,0.642065978463698,0.619185137304781,37979.0,57939.0,62769.0,23321.0,18655.0,1186.0,2293.0,2084.0,2512.0,0.104441917904889,9767.0,29341.0,10286.0,33117.0,37979.0,104745.0,104745.0,45296.0,19020.0,5923.0,4398.0,0.760624975152069,0.7189141547682,-0.164926545320152,0.887164035947372,0.112835964052628,28171.0,19132.0,25153.0,-10937.0,,0.0841864926291207,0.0841864926291207,0.876056338028169,0.89286855276703
NASDAQ:MKTO,MKTO,2014-01-01 00:00:00,2014Q1,2014-04-25 00:00:00,11076.0,20368.0,7131.0,6192.0,831.0,1779.0,1079.0,1318.0,-179.0,3215.0,129168.0,18436.0,0.687757909215956,,0.636197811106607,0.636197811106607,NOT IN CURRENT,-0.193697364846509,,0.69156447417317,0.570915397002353,0.187414839588753,0.149510714728106,0.907840951319212,-0.216276477146042,-0.494518766257897,0.866666666666667,20.0214938205266,0.113991081382386,,0.846958999132912,0.153041000867088,,12323.0,,108474.0,72366.0,-2154.0,70212.0,66686.0,22503.0,16186.0,105375.0,-35163.0,-32416.0,0.853640192539109,,-0.174795098596121,0.614764828438151,0.20745063333149,0.149215480207239,0.971430941976879,-0.324160628353338,-0.298836587569371,0.832971224811344,0.539157545923024,22.2569452857352,0.113603259767318,0.148395007098475,0.155053883314753,1,1.0,NOT INPUTTED,41753.0,NOT INPUTTED,22332.0,-13211.0,-15969.0,119572.0,40.1766718506998,,,,0.64509084291304,0.14167904484871,16484.0,16484.0,,,0.64509084291304,0.647270313623541,40617.0,67857.0,70819.0,25456.0,21420.0,1861.0,3842.0,2953.0,3425.0,0.146285186894324,9960.0,29316.0,11076.0,33691.0,40617.0,117695.0,117695.0,50224.0,18436.0,6052.0,4828.0,0.805459438677432,0.752628677808863,-0.174795098596121,0.886396740232682,0.113603259767318,32292.0,23045.0,28611.0,-6984.0,,0.111372310415399,0.111372310415399,0.426445136725511,0.886008918617614
NASDAQ:MKTO,MKTO,2014-04-01 00:00:00,2014Q2,2014-07-25 00:00:00,12416.0,23786.0,7198.0,5731.0,1029.0,2095.0,1173.0,1614.0,-225.0,3359.0,144120.0,21551.0,0.829072872949256,,0.601048702452897,0.601048702452897,NOT IN CURRENT,-0.0283687943262411,,0.691867887871218,0.598140438523453,0.16722175964474,0.112989175686928,0.878351373855121,-0.186483485983902,0.0460172078823203,0.811021913647212,21.3857991271684,0.133055786844296,,0.844407438245906,0.155592561754094,,14496.0,,122000.0,83697.0,-1944.0,81753.0,73655.0,23480.0,16954.0,114089.0,-32336.0,-27385.0,0.877720207253886,,-0.134105960264901,0.603729508196721,0.192459016393443,0.138967213114754,0.935155737704918,-0.265049180327869,-0.224467213114754,0.811324715832409,0.543674012241368,22.0720500333066,0.118819672131148,0.151491803278688,0.16405772966972,1,1.0,NOT INPUTTED,41844.0,NOT INPUTTED,24928.0,3567.0,1658.0,119714.0,42.9056266746055,,,,0.63727621654991,0.647065910335218,14952.0,14952.0,,,0.63727621654991,0.670106557377049,43591.0,78409.0,79117.0,26669.0,23275.0,2622.0,5074.0,3189.0,4491.0,0.115756224451877,11102.0,31647.0,12416.0,36715.0,43591.0,129061.0,129061.0,54104.0,21551.0,6025.0,4071.0,0.802407478550391,0.778547774966513,-0.134105960264901,0.881180327868852,0.118819672131148,36030.0,25064.0,31236.0,-6719.0,,0.126032786885246,0.126032786885246,0.350433526011561,0.866944213155704
NASDAQ:MKTO,MKTO,2014-07-01 00:00:00,2014Q3,2014-10-23 00:00:00,13225.0,24973.0,7681.0,6594.0,1098.0,2145.0,1364.0,1908.0,-59.0,3499.0,157148.0,22692.0,0.690642690642691,,0.540243854628141,0.540243854628141,NOT IN CURRENT,0.0153634035847942,,0.698602591187925,0.577595642324433,0.160791101382137,0.118105225647161,0.85649196935373,-0.157889378165805,-0.0822663985542291,0.604519511855598,28.4145466227249,0.12922849797643,,0.839743426578767,0.160256573421233,,16570.0,,135780.0,94609.0,-1499.0,93110.0,81699.0,24317.0,17937.0,123953.0,-30843.0,-25771.0,0.770299145299145,,-0.0904646952323476,0.601701281484755,0.179091176903815,0.13210340256297,0.912895860951539,-0.227154220061865,-0.189799675946384,0.748353811689634,0.513177370794092,23.3837278939856,0.122035645897776,0.154801885402858,0.16583093644208,1,1.0,NOT INPUTTED,41934.0,NOT INPUTTED,27446.0,-1194.0,-3232.0,118794.0,44.9122606458988,,,,0.605078374352791,0.457977456073912,13028.0,13028.0,,,0.605078374352791,0.685741640889674,47003.0,88777.0,88846.0,28412.0,25513.0,3382.0,6666.0,4095.0,5725.0,0.0903968914793227,11841.0,33649.0,13225.0,39248.0,47003.0,142771.0,142771.0,55120.0,22692.0,6317.0,4640.0,0.8,0.793633084472779,-0.0904646952323476,0.877964354102224,0.122035645897776,39287.0,27368.0,34210.0,-6203.0,,0.146324937398733,0.146324937398733,0.0845820845820846,0.87077150202357
NASDAQ:MKTO,MKTO,2014-10-01 00:00:00,2014Q4,2015-02-11 00:00:00,14084.0,29716.0,8327.0,7066.0,1031.0,2841.0,1737.0,2078.0,-182.0,3794.0,169380.0,26738.0,0.770046388336647,,0.503141528522239,0.503141528522239,NOT IN CURRENT,-0.00580307001123175,,0.698831030818278,0.631432282441847,0.155484708938482,0.112339119140394,0.899256110520723,-0.200425079702444,-0.129956311252804,0.539044597214878,31.8554956963427,0.126154209469831,,0.825859015232023,0.174140984767977,213.029370629371,18894.0,,149954.0,105100.0,-802.0,104298.0,89417.0,24978.0,18296.0,132691.0,-28393.0,-23046.0,0.745726693153469,,-0.0424473377791892,0.596296197500567,0.166571081798418,0.122010749963322,0.884878029262307,-0.189344732384598,-0.153687130720087,0.693961982398805,0.482673665525632,24.8615179511233,0.125998639582805,0.161502860877336,0.181532648482702,1,1.0,NOT INPUTTED,42045.0,NOT INPUTTED,29592.0,-3185.0,-5503.0,112644.0,44.6441750131787,,,,0.563356200087575,0.373185217269435,12232.0,12232.0,236.895104895105,,0.563356200087575,0.695533296877709,50801.0,99153.0,98843.0,30337.0,25583.0,3989.0,8860.0,5353.0,6918.0,0.0778374525924606,12753.0,38079.0,14084.0,45109.0,50801.0,154763.0,154763.0,56696.0,26738.0,6584.0,4757.0,0.800556711617977,0.801922783457958,-0.0424473377791892,0.874001360417195,0.125998639582805,42345.0,29623.0,37003.0,-8487.0,,0.167518038865252,0.167518038865252,0.147897897897898,0.873845790530169
NASDAQ:MKTO,MKTO,2015-01-01 00:00:00,2015Q1,2015-04-24 00:00:00,16411.0,30032.0,9695.0,8782.0,1556.0,2802.0,2316.0,2607.0,-521.0,3972.0,184000.0,27093.0,0.602825319206737,,0.424501424501424,0.424501424501424,NOT IN CURRENT,-0.0847457627118644,,0.685260869565217,0.588978260869565,0.159608695652174,0.133239130434783,0.881826086956522,-0.196565217391304,-0.285826086956522,0.546787343855187,32.026306774128,0.128260869565217,,0.853586956521739,0.146413043478261,,21113.0,,163662.0,114077.0,-589.0,113488.0,98074.0,26268.0,19597.0,143939.0,-30451.0,-20225.0,0.71330033271119,,-0.0278975039075451,0.599247229045227,0.16050152142831,0.11974068507045,0.879489435543987,-0.186060294998228,-0.123577861690557,0.613216726125904,0.42522234736577,28.2205299752926,0.12900367831262,0.158931211887915,0.201760869565217,1,1.0,NOT INPUTTED,42117.0,NOT INPUTTED,31522.0,-8535.0,-13148.0,103768.0,46.3242698892246,,,,0.508767077825101,0.138675337544903,14620.0,14620.0,,,0.508767077825101,0.693429140545759,56136.0,107526.0,108507.0,32901.0,28173.0,4714.0,9883.0,6590.0,8207.0,0.086314795135199,14478.0,40564.0,16411.0,48509.0,56136.0,169581.0,169581.0,54832.0,27093.0,7342.0,6129.0,0.7985536159601,0.800265171975952,-0.0278975039075451,0.87099632168738,0.12900367831262,46000.0,32022.0,40100.0,-9042.0,,0.179601862374895,0.179601862374895,-0.11307934967241,0.871739130434783
NASDAQ:MKTO,MKTO,2015-04-01 00:00:00,2015Q2,2015-07-24 00:00:00,17947.0,32055.0,9168.0,8960.0,1726.0,3404.0,1639.0,2957.0,-251.0,,202720.0,28514.0,0.444096787651231,,0.406605606439079,0.406605606439079,NOT IN CURRENT,-0.0222446916076845,,0.687371744277822,0.562628255722178,0.147829518547751,0.117541436464088,0.827999210734017,-0.140627466456196,0.108208366219416,0.690953382792603,25.2662519762933,0.136602209944751,,0.85130228887135,0.14869771112865,,23242.0,,178312.0,124003.0,-607.0,123396.0,105037.0,27735.0,21483.0,154255.0,-30859.0,-16399.0,0.60333885209713,,-0.0261165132088461,0.589062990712908,0.155541971376015,0.12047983310153,0.865084795190453,-0.173061824218224,-0.0919680111265647,0.597508004160124,0.413489264218576,29.0213097132714,0.130344564583427,0.156697249764458,0.191910023677979,1,1.0,NOT INPUTTED,42208.0,NOT INPUTTED,34836.0,9967.0,5484.0,110445.0,,,,,0.461573770491803,0.514813972658495,18720.0,18720.0,,,0.461573770491803,0.692022970972228,61667.0,116645.0,116776.0,34871.0,31402.0,5411.0,11192.0,7056.0,9550.0,0.101739130434783,15844.0,41963.0,17947.0,50183.0,61667.0,183049.0,183049.0,58600.0,28514.0,7492.0,5957.0,0.79964348561373,0.799658218868898,-0.0261165132088461,0.869655435416573,0.130344564583427,50680.0,34990.0,43757.0,-7127.0,,0.186240970882498,0.186240970882498,0.252006420545746,0.863397790055249
NASDAQ:MKTO,MKTO,2015-07-01 00:00:00,2015Q3,2015-10-23 00:00:00,18661.0,33262.0,9738.0,9726.0,1884.0,3725.0,1966.0,3092.0,-154.0,,219688.0,29401.0,0.345676580657869,,0.397968793748568,0.397968793748568,NOT IN CURRENT,-0.021516393442623,,0.70139470521831,0.535322821455883,0.140817887185463,0.119951931830596,0.796092640471942,-0.0946979352536324,-0.0209023706347183,0.595076102966964,28.7505563234793,0.12439459597247,,0.846982994064309,0.153017005935691,,24997.0,,193947.0,135304.0,-832.0,134472.0,111746.0,29152.0,23431.0,164329.0,-29857.0,-14315.0,0.508569704284852,,-0.0332839940792895,0.576167715922391,0.150309105064786,0.120811355679644,0.847288176666821,-0.153944118754093,-0.0738088240601814,0.595409236745147,0.412823456323601,29.0681157191648,0.128885726512913,0.154934079929053,0.194220895087579,1,1.0,NOT INPUTTED,42299.0,NOT INPUTTED,38522.0,2302.0,-1148.0,112853.0,,,,,0.428391515687141,0.37706642311385,16968.0,16968.0,,,0.428391515687141,0.693344057912729,67103.0,126844.0,125065.0,36928.0,34534.0,6197.0,12772.0,7658.0,10734.0,0.0837016574585636,16400.0,43723.0,18661.0,52726.0,67103.0,196527.0,196527.0,62540.0,29401.0,7734.0,6588.0,0.804096485755874,0.800852323172536,-0.0332839940792895,0.871114273487087,0.128885726512913,54922.0,38669.0,48090.0,-5201.0,,0.192635101342119,0.192635101342119,0.302425544980043,0.87560540402753
NASDAQ:MKTO,MKTO,2015-10-01 00:00:00,2015Q4,2016-02-10 00:00:00,19097.0,33723.0,10476.0,10588.0,1845.0,2724.0,1716.0,3223.0,-91.0,4549.0,233068.0,30862.0,0.227255709472108,,0.376006612350927,0.376006612350927,NOT IN CURRENT,-0.0231848688224527,,0.710384952031167,0.529665162098615,0.149690219163506,0.125628571918925,0.804983953181046,-0.094599001149879,-0.0996104141280656,0.455086561681575,37.118761862954,0.112516518784217,,0.837575299912472,0.162424700087528,197.698630136986,26211.0,,209869.0,147225.0,-953.0,146272.0,115870.0,31290.0,25994.0,173154.0,-26882.0,-14616.0,0.387265798666243,,-0.0363587806646065,0.552106313938695,0.14909300563685,0.123858216315892,0.825057535891437,-0.128089427214119,-0.0696434442437902,0.56993538918619,0.39722679026937,30.2094428018374,0.124892194654761,0.153138386326709,0.163179844508899,1,1.0,NOT INPUTTED,42409.0,NOT INPUTTED,41392.0,-1484.0,-5804.0,107218.0,51.234996702572,,,,0.399555863798231,0.276396198222861,13380.0,13380.0,245.593256059009,,0.399555863798231,0.696968108677318,72116.0,137753.0,129072.0,39077.0,38056.0,7011.0,12655.0,7637.0,11879.0,0.0609045555515093,16875.0,46904.0,19097.0,54787.0,72116.0,206205.0,206205.0,63688.0,30862.0,8722.0,7320.0,0.803388060567384,0.801625848043646,-0.0363587806646065,0.875107805345239,0.124892194654761,58267.0,41544.0,51711.0,-5512.0,,0.186697416007128,0.186697416007128,0.0938521909744932,0.887483481215782
NASDAQ:MKTO,MKTO,2016-01-01 00:00:00,2016Q1,2016-04-27 00:00:00,21378.0,37113.0,11001.0,10872.0,1974.0,3074.0,1805.0,3147.0,-601.0,4615.0,248864.0,33902.0,0.16406779661017,,0.352521739130435,0.352521739130435,NOT IN CURRENT,-0.143855562026791,,0.694178346406069,0.544908062234795,0.147212935579272,0.123424842484248,0.815545840298316,-0.121367493892246,-0.243795808152244,0.511826842071155,33.7743597794007,0.11038961038961,,0.833531567442458,0.166468432557541,,27179.0,,226085.0,159380.0,-1441.0,157939.0,122679.0,33107.0,27544.0,183330.0,-25391.0,-16636.0,0.287311135319472,,-0.053018874866625,0.542623349625141,0.146436074927571,0.121830285069775,0.810889709622487,-0.112307318044098,-0.0735829444677887,0.559799775610598,0.391066266051097,30.6853365829107,0.120215848021762,0.158175022668465,0.160730358750161,1,1.0,NOT INPUTTED,42486.0,NOT INPUTTED,43189.0,-9980.0,-15168.0,94703.0,53.9250270855905,,,,0.381414134007894,0.108725930978191,15796.0,15796.0,,,0.381414134007894,0.698582391578389,77083.0,149002.0,136153.0,40383.0,40146.0,7429.0,12927.0,7126.0,12419.0,0.0677742118180102,19027.0,50740.0,21378.0,58986.0,77083.0,216682.0,216682.0,64864.0,33902.0,9159.0,7679.0,0.79816795548168,0.801283018109057,-0.053018874866625,0.879784151978238,0.120215848021762,62216.0,44177.0,55348.0,-7551.0,,0.176486719596612,0.176486719596612,0.0804377564979479,0.88961038961039
NASDAQ:MKTO,MKTO,2016-04-01 00:00:00,2016Q2,2016-08-04 00:00:00,21236.0,35096.0,10178.0,14445.0,1963.0,3217.0,1859.0,3099.0,-548.0,4761.0,263980.0,31808.0,0.200780008666763,,0.302190213101815,0.302190213101815,NOT IN CURRENT,0.051605918440996,,0.713675278430184,0.481975907265702,0.125479202969922,0.109553754072278,0.717008864307902,-0.00333358587771801,0.0376392150920524,0.445873399799422,37.711085118344,0.125964088188499,,0.823244185165543,0.176755814834457,,28569.0,,241400.0,171060.0,-858.0,170202.0,125973.0,33896.0,28817.0,188686.0,-18484.0,-19636.0,0.229197143103003,,-0.0300325527669852,0.521843413421707,0.140414250207125,0.119374482187241,0.781632145816073,-0.0765700082850041,-0.0813421706710853,0.499351967329372,0.352074165465591,34.0837277399519,0.118347141673571,0.165244407622204,0.153617698310478,1,1.0,NOT INPUTTED,42585.0,NOT INPUTTED,47099.0,5215.0,2484.0,99504.0,55.4463348036127,,,,0.353806810534344,0.339829428193868,15116.0,15116.0,,,0.353806810534344,0.705062137531069,80372.0,161028.0,139194.0,41393.0,45631.0,7666.0,12740.0,7346.0,12561.0,0.0607400025716858,18896.0,47319.0,21236.0,59719.0,80372.0,226218.0,226218.0,61260.0,31808.0,8281.0,7230.0,0.809091224298741,0.803736297813758,-0.0300325527669852,0.881652858326429,0.118347141673571,65995.0,46670.0,57682.0,-220.0,,0.166996685998343,0.166996685998343,-0.192521367521368,0.874035911811501
NASDAQCM:AMPL,AMPL,2019-07-01 00:00:00,2019Q3,,5594.0,10919.0,4450.0,3807.0,87.0,1060.0,286.0,297.0,,,72636.0,9859.0,,,,,NOT IN CURRENT,,,0.696734401674101,0.54292637259761,0.229307781265488,0.193292582190649,0.965526736053748,-0.268792334379646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0952695633019439,1,7.0,NOT INPUTTED,18159.0,NOT INPUTTED,12652.0,,,,,,,,,,,,,,,,,,,,,,,,,,5507.0,17533.0,5594.0,19176.0,,,,,9859.0,4164.0,3510.0,,,,,,18159.0,,,-4881.0,,,,,
NASDAQCM:AMPL,AMPL,2019-10-01 00:00:00,2019Q4,,6098.0,12350.0,4587.0,3547.0,123.0,397.0,314.0,270.0,,739.0,80376.0,11953.0,,,,,NOT IN CURRENT,,,0.702647556484523,0.594854185328954,0.212650542450483,0.163083507514681,0.970588235294118,-0.267940678809595,,0.785069479663252,21.7538240569775,,,,,278.614285714286,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0549417736637802,1,7.0,NOT INPUTTED,20094.0,NOT INPUTTED,14119.0,,,79839.0,108.763193504736,,,,,,7740.0,7740.0,287.057142857143,1.16,,,,,,,,,,,,0.106558731207666,5975.0,19503.0,6098.0,20484.0,,,,,11953.0,4273.0,3277.0,,,,,,20094.0,,,-5384.0,,,,,
NASDAQCM:AMPL,AMPL,2020-01-01 00:00:00,2020Q1,,6310.0,11176.0,5655.0,4144.0,129.0,389.0,312.0,262.0,-58.0,,89320.0,10780.0,,,,,NOT IN CURRENT,,,0.723197492163009,0.482758620689655,0.236318853560233,0.17384684281236,0.892924317062248,-0.169726824899239,-0.134124496193462,0.74826403413369,22.1752979382187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0489028213166144,1,7.0,NOT INPUTTED,22330.0,NOT INPUTTED,16149.0,-2754.0,-2995.0,,,,,,,,8944.0,8944.0,,,,,,,,,,,,,,0.111276998108888,6181.0,19939.0,6310.0,20975.0,,,,,10780.0,5277.0,3882.0,,,,,,22330.0,,,-3790.0,,,,,
NASDAQCM:AMPL,AMPL,2020-04-01 00:00:00,2020Q2,,7206.0,14193.0,8486.0,5354.0,114.0,3316.0,3675.0,2290.0,-409.0,845.0,94768.0,10877.0,,,,,NOT IN CURRENT,,,0.700658450109742,0.459100118183353,0.193609657268276,0.128735438122573,0.781445213574202,-0.0807867634644606,-0.323991220665203,0.505380333951763,33.8888275569237,,,,,,,,84275.0,,,59520.0,43469.0,18301.0,13719.0,75489.0,-15969.0,,,,,0.515799466033818,0.21715811331949,0.162788490062296,0.895746069415604,-0.189486799169386,,,,,,,0.396547357757893,1,7.0,NOT INPUTTED,23692.0,NOT INPUTTED,16600.0,-7188.0,-7676.0,,112.151479289941,,,,,,5448.0,5448.0,,1.18,,0.706259270246218,25208.0,59067.0,48638.0,23178.0,16852.0,453.0,5162.0,4587.0,3119.0,0.0609941782355576,7092.0,18514.0,7206.0,28033.0,25208.0,88668.0,88668.0,,10877.0,4587.0,3050.0,,,,,,23692.0,,,-1914.0,,0.158065855829131,0.158065855829131,,
NASDAQCM:AMPL,AMPL,2020-07-01 00:00:00,2020Q3,,7765.0,11482.0,5586.0,3918.0,167.0,495.0,513.0,263.0,-457.0,,105464.0,10973.0,,,0.451952200011014,0.451952200011014,NOT IN CURRENT,,,0.711825836304331,0.416179928696048,0.18345596601684,0.138549647273003,0.738185541985891,-0.0263597056815596,0.0708488204505803,0.983359382182587,17.1433319002538,,,,,,,,92482.0,,,65636.0,44583.0,18974.0,13862.0,77419.0,-11783.0,,,,,0.482072187020177,0.205164248178024,0.14988862697606,0.837125062174261,-0.127408576804135,,0.755204858634889,0.535981338004797,22.388839217183,,,0.0545399377986801,1,7.0,NOT INPUTTED,26366.0,NOT INPUTTED,18768.0,2541.0,1868.0,,,,,,,0.522801020461594,10696.0,10696.0,,1.19,,0.709716485370126,27379.0,65103.0,49201.0,24314.0,16963.0,533.0,4597.0,4814.0,3085.0,0.112865102144184,7598.0,19463.0,7765.0,20986.0,27379.0,90478.0,90478.0,32828.0,10973.0,4837.0,3653.0,,,,,,26366.0,,,-695.0,,0.140881468826366,0.140881468826366,,
